nome_cliente,email,idade,data_compra,valor_compra,produto_id,ativo,cliente_id
Bruno Da Cunha,vrezende@barbosa.br,23,2001-08-24,17513.0,596-A,True,e4d147a0-6f68-40e8-81ae-1913af6d8172
Erick Da Cunha,joaquim46@ig.com.br,,1977-11-09,870453.0,,False,0b2c412f-70c8-444f-af3d-400fd23dd1f1
Lucas Barbosa,tcavalcanti@gmail.com,50,1978-09-04,710761.0,914,False,c2d8ec12-3664-47db-889e-ef996464654d
Giovanna Viana,diasraquel@cavalcanti.com,,1941-06-12,253.12,517,False,ff5202dc-8043-46d2-a14b-cdfe57f824a2
André Da Rosa,melissa07@yahoo.com.br,,1988-08-24,896471.0,908,False,b4ad55f7-de41-488a-9f8d-b35a97ddba29
Matheus Silveira,jbarros@yahoo.com.br,52,1999-06-03,377.5,888-T,False,7302930b-1c4e-473b-8656-4e3b3a010940
Vicente Ramos,joao-lucas14@fernandes.br,,1982-05-06,8104.0,326,False,818dacf1-ad1e-4113-93fa-7545ad335995
Maria Peixoto,ecorreia@lopes.net,54,2004-10-18,501.55,369,,eebf83c0-9b6c-4b72-9188-d8edf0192701
Gabriel Da Cruz,"E-mail ""email_invalido@.com"" inválido",,2008-05-25,139282.0,428,False,a584c027-d3f3-47ca-aa99-235a832de194
Helena Duarte,"E-mail ""email_invalido@.com"" inválido",47,1981-12-05,795.8,114-K,True,fae3b8e2-4c4b-4cba-a231-f2800d920aa7
Vinicius Silva,rochaluna@uol.com.br,,1992-08-13,9678.0,711,True,5376e0ee-6351-4415-8373-392fa91b5b5e
Bernardo Costa,"E-mail ""email_invalido@.com"" inválido",,1953-07-11,45392.0,487-D,True,0180ecef-3ed1-424e-aca9-eacbab5d082e
Guilherme Silveira,peixotoalexandre@monteiro.com,,1972-09-07,59217.0,897-F,False,7724c237-d3b7-4aeb-bd17-cd48015eb26a
Lara Fernandes,sarah56@hotmail.com,,1937-08-18,38978.0,,False,d05cffe4-aefa-45ff-af97-ce952b906d85
Lucca Cardoso,vieiradiogo@das.br,56,1992-08-14,769873.0,,True,3bfc09e8-2592-4869-a637-ac19ae283df4
Vitor Novaes,rda-cunha@gmail.com,,,885.23,,,f2aaef23-6cd1-4135-a7ca-c75a1568c772
Nicole Pereira,maria-luiza94@gmail.com,52,1991-11-09,5738.0,,True,309062ff-989f-4cc5-91d5-502a1e9ab8bd
André Da Mata,gcaldeira@yahoo.com.br,,1975-02-24,201.97,769,True,926c1b59-2d58-4e4d-afd3-c01e619baba8
Gustavo Henrique Duarte,lfogaca@almeida.com,60,,467.17,,True,783e8173-6ef0-40d8-b500-37984f459078
Matheus Freitas,ana-sophia89@uol.com.br,,1992-12-26,649359.0,494,,1caa3875-1988-419b-89c9-5ecd2f7abb82
Maria Vitória Cardoso,heitor25@araujo.net,,1992-05-10,702.44,772,False,864ff111-2e70-4f33-9ca9-407378b5f9e4
Noah Da Luz,da-mataana-carolina@teixeira.br,,2016-07-23,36569.0,,False,7cf48cf3-d280-4c4a-97c3-3bf8c1d93db6
João Miguel Lopes,hfogaca@ig.com.br,,,87376.0,,True,91f69f0a-34ae-45e8-aec0-e9cc14f186d3
Vitor Das Neves,xoliveira@rezende.br,,,6652.0,,True,88363253-9657-4c6a-a80e-80ec76ebde79
Maria Julia Campos,vieiracamila@teixeira.org,,,940.21,365,,43c393c5-a4b9-4062-a9c4-05ad83623ff2
Augusto Farias,ribeirothales@costela.com,,2003-08-19,56255.0,,False,619c2f07-a7d8-4925-b35f-8672ccb13827
Raquel Cardoso,pcaldeira@yahoo.com.br,43,1935-01-21,98257.0,,True,10f2f74e-48b3-4c80-817e-dfafbdc785c5
Enzo Gabriel Azevedo,goncalvesandre@rocha.br,,,673763.0,987-K,,7fed9635-a975-4676-aa25-15989a77f417
Gustavo Henrique Da Mata,nascimentobreno@ig.com.br,,1998-08-17,71298.0,,False,85104b20-349d-4a36-9f68-c1e9ca90fd5e
Alícia Aragão,icavalcanti@yahoo.com.br,29,1983-01-07,267398.0,,True,7900bc55-4240-4374-a1ff-0c3267ebfdb6
Camila Da Mata,alana80@da.net,,1991-05-19,2877.0,549-E,True,165994dc-87bb-40b8-b950-936dea666f73
João Pedro Rodrigues,"E-mail ""email_invalido@.com"" inválido",,1953-01-27,30959.0,,True,95c07027-42dc-4d6b-95c4-b09500efa8b6
Pedro Henrique Souza,valentinapires@gmail.com,,1990-10-26,892542.0,660-L,,cbf8ba50-2379-4051-8a62-14f6324e9989
Alexandre Cunha,vcardoso@ferreira.com,,2018-05-17,88635.0,476-T,False,0a1cde35-4ede-47a6-b349-eb0dabf06b33
Arthur Lopes,duartepedro-miguel@ig.com.br,,1982-08-11,659.99,753-H,False,a38d8d46-8f55-4575-92c6-18125f9b4d69
Felipe Castro,fernandeskaique@caldeira.br,,1993-09-14,54252.0,901,False,c90c4de8-7a03-4364-82f7-13b4dc68a989
Bruna Teixeira,"E-mail ""email_invalido@.com"" inválido",,,458.69,,True,967e92b2-8e40-48d2-8db4-4880b8a9cf3b
Milena Castro,goncalvesjoao-miguel@silva.com,,2011-09-27,2112.0,,,e7aefbe3-0c34-4e25-9dda-9c9666ca7590
Pedro Henrique Da Rocha,enzo-gabriel84@hotmail.com,,1937-04-30,626.12,842-N,,53373331-ae8e-4cb9-97f8-7fec530fb10d
Gustavo Melo,pietro54@uol.com.br,31,,97.83,,False,6d3f370e-ea35-48ea-a5ee-44d09000a104
Guilherme Da Mota,da-pazana@campos.br,32,2005-04-15,931978.0,762-Z,False,28918f51-273a-4b9b-890a-6c59bf4c3851
Maysa Gonçalves,"E-mail ""email_invalido@.com"" inválido",,1942-11-28,863832.0,,True,144ba25e-5560-4446-8904-e4c22b81b8c1
Fernando Moreira,"E-mail ""email_invalido@.com"" inválido",,2000-02-12,16032.0,292-P,False,0ce341cc-5af5-440f-944d-fd158988e7c8
Nathan Viana,"E-mail ""email_invalido@.com"" inválido",26,,945499.0,,False,63967040-e906-4838-aa1d-039ec58947af
Manuela Da Cunha,zdas-neves@ig.com.br,,1996-02-04,875.45,,False,6e73764f-c8c2-4e7a-8ed3-1689c6294cbc
Luigi Vieira,vda-cruz@bol.com.br,,,198.22,,True,b13c3257-3892-4952-a9c3-5aa283db9c1e
Antônio Caldeira,rcardoso@hotmail.com,,,261.7,,False,023c5575-5693-4434-9930-126b802f7dac
Giovanna Almeida,duartemaria-luiza@santos.com,53,1968-12-23,73.9,,,8381699c-08b5-4022-9433-36f1fe658bbd
Miguel Moura,"E-mail ""email_invalido@.com"" inválido",,,50791.0,309,True,2eca3694-04bd-4c5d-87ea-fa507f34fe64
Emanuelly Novaes,clima@yahoo.com.br,,2022-02-12,876.51,,True,5729bc3e-c069-4fe4-9f0c-f4c4d1839d66
Noah Gomes,milena74@jesus.com,,1951-01-09,95626.0,,False,2a411a8c-0eaa-4bd8-91bc-e3c2979f2d61
João Vitor Duarte,"E-mail ""email_invalido@.com"" inválido",,1957-05-03,718026.0,,False,12bf54bd-cb23-44b5-8950-809c48629f1c
Sophia Peixoto,"E-mail ""email_invalido@.com"" inválido",64,2006-04-26,553.9,,True,3480eb75-2928-4867-999f-f630f67e197a
Cecília Monteiro,emanuella39@yahoo.com.br,,,792.4,,True,3b723970-ee24-47b1-93df-c04a82487228
Isabelly Souza,mrezende@uol.com.br,30,,900.8,,True,a4528540-3c52-476d-952a-4e35202f21de
Raquel Barbosa,"E-mail ""email_invalido@.com"" inválido",,1970-12-10,822273.0,222-L,True,420a7857-602e-4dcc-af61-76b9e547aed9
Joana Moura,tmonteiro@ig.com.br,,2004-10-07,205.14,,False,b5969855-8ae4-4c0c-9fd1-d8c0ffc0fabf
Yago Silveira,bruna65@barros.br,53,1950-01-03,651771.0,,False,77c2868f-195d-4d95-af9a-58eb865a4e9a
Beatriz Rezende,joao-gabriel93@yahoo.com.br,,2001-09-24,530722.0,,True,f5dffe84-e711-4cf3-a6a5-d29007dbaa3f
Alice Castro,yrocha@gmail.com,,,304341.0,,True,b10bb83e-77a7-4322-858a-0f6c0c80f23f
Yago Jesus,amoreira@cunha.br,43,1938-01-12,861.78,,True,67ac3987-536f-4bca-ad32-b1b988b79ca5
Maria Sophia Gomes,omoura@barros.br,38,1957-06-26,10195.0,,,e044aa6f-02c0-432b-b891-3536bb272619
Manuela Oliveira,pintostella@ig.com.br,,,477027.0,,True,4cf50a34-9c70-430b-b1c1-4918d1e8a138
Daniela Azevedo,moreiramaria-sophia@ig.com.br,,1997-12-08,60115.0,,False,fa4af586-a8bb-4497-862b-5ac4d201a299
Pedro Henrique Azevedo,hlopes@yahoo.com.br,,,8389.0,977-C,True,c1b714ac-d0cb-41c5-b46a-5115b4219af2
Clara Da Costa,rodriguesbenicio@rezende.net,,1981-06-05,197829.0,,True,85d39c9d-5d15-451b-a752-7863f44930d7
Marina Viana,vcostela@da.br,,,16.43,,False,4c1f3b71-1a17-422d-8f91-2b095a7bb90a
João Miguel Da Mata,hcaldeira@gmail.com,,2008-09-08,365.69,,False,921d054b-2c60-46a6-99f1-27829c2d92c2
Catarina Caldeira,salesjuan@silveira.net,68,1956-12-29,11278.0,887-T,True,91094ae8-56ce-447e-bcfe-bddcd2b815c5
Cecília Castro,alvesjoao-vitor@gmail.com,,,537.78,692-R,False,85ce0955-a5b8-4136-99d5-67f7d49bf7e8
Maitê Carvalho,vcardoso@santos.br,,2006-02-24,983.67,,False,784e1322-ce4b-44d7-8e1d-ec539d09aab1
Ana Carolina Almeida,msantos@fogaca.com,24,,284.27,915,,f2a70761-dbcb-4bb3-8973-78070e7141e2
Thales Dias,dferreira@gmail.com,,1944-03-22,966499.0,,False,a6b99d4e-c5a4-4d40-8671-29f81824c74a
Noah Nunes,ferreiramarcela@sales.br,,,776.86,,True,ae97d19c-879d-4878-a9dc-c8478de4bddd
Matheus Jesus,davi-luiz63@yahoo.com.br,38,2019-09-30,565.64,,True,42cba708-a9bc-4129-9291-7496fc8fed0b
Lorenzo Carvalho,usouza@uol.com.br,,,812.14,912-X,True,76a8be8f-10e7-4db5-b128-d616c9df22ce
Isis Nascimento,jpereira@da.org,,1955-09-21,671189.0,948-S,False,a95050ed-2d17-40d4-9137-68df026e2b56
Lorenzo Alves,beatrizda-costa@bol.com.br,,1978-07-27,7495.0,,True,2284ab9f-579c-4391-8dc0-9d2aefceeecc
Daniela Alves,da-pazgustavo-henrique@ig.com.br,,,116964.0,779-T,False,787dc717-5a5a-4bb8-a788-f099daec7d61
Ana Luiza Rezende,leandro98@nascimento.com,,1939-08-29,5405.0,,True,6a316361-bba1-4f09-b427-a2408c8895d6
Benjamin Jesus,tbarros@castro.com,,1950-07-31,767.2,,True,aaca4d69-b8d6-450b-8522-c8db5b2eaa57
Natália Rezende,wmelo@gmail.com,38,,8743.0,,True,e912cd37-084c-418a-897a-212ad8b6ab01
Renan Oliveira,hpinto@hotmail.com,,1968-06-05,415.78,,False,5bf9c077-686d-427c-a03d-956cfb684cda
Calebe Peixoto,hcavalcanti@yahoo.com.br,,,96372.0,742,True,2341e7a7-3a9e-4325-99e7-6b0b172cab01
Luiz Otávio Peixoto,esilveira@yahoo.com.br,,2014-02-10,58172.0,212-A,True,cb42f3b2-3333-47de-87b0-12bef74783bf
Sabrina Santos,palves@rezende.com,56,1949-10-21,84862.0,387-P,False,4256b968-a578-416b-aefd-cb1be3277e1c
Isadora Santos,joaquimda-mata@castro.net,,,718.86,548-L,,07d27a78-525a-4a4e-871a-88bfd73e6e1b
Nathan Pires,marcelo19@yahoo.com.br,31,2010-03-21,92338.0,471,False,a6baf11e-ee0a-4f84-b928-d8d801a27958
Nina Da Rocha,olivia37@nascimento.br,,2004-01-28,321683.0,842,True,7103df90-df7e-4c06-92ff-e704add65eb1
Luiz Henrique Costela,bsilva@oliveira.org,,2003-02-16,505335.0,,False,cb5dd597-c0ae-49e1-b09a-de4f8d3314c0
Ana Souza,ramosenzo@gmail.com,,1988-09-07,83994.0,505,False,294d1b95-10bd-41f7-a019-68ee9500dc42
Gabriela Da Rosa,"E-mail ""email_invalido@.com"" inválido",,,232.75,376,,e8330550-c1d7-42e9-8bbc-5cd9dd786a79
Ana Lívia Campos,ana-julia31@gmail.com,34,1984-09-08,74433.0,,False,ab0d7ff2-6548-4f25-8713-1a00439c5302
Eduardo Mendes,oliveiraluana@oliveira.com,,2025-03-06,35086.0,259-X,False,a9958cfa-3c11-4bcb-83a9-f43f2df0d9e5
Pedro Lucas Ferreira,das-nevespietra@santos.org,58,1964-08-30,39469.0,,False,c52878f8-3fd7-44a3-bce3-3f533e76bd7e
João Silveira,da-motaalexia@almeida.br,20,,822431.0,438-J,False,3ed740ce-eb00-4c33-befb-426a863e410d
Lívia Lima,pedro-miguelribeiro@viana.br,23,1991-08-08,715.84,,True,f86b82c6-3b99-4b6c-ac5b-f1fa9e2f2133
Davi Freitas,maria-fernanda69@hotmail.com,,2003-03-07,631739.0,197,,98ed624b-e5d5-4714-a2bf-ae21d075004d
Alana Freitas,esthersilveira@oliveira.br,,1983-05-18,26053.0,,True,f48cac76-2e44-4362-8fc9-646fe137a7b9
Diego Da Cunha,"E-mail ""email_invalido@.com"" inválido",,,24565.0,401-H,True,44a68b99-0358-483d-afb6-7cd05fc58866
Pedro Miguel Jesus,bnascimento@jesus.com,,1983-07-16,11011.0,237-F,False,6b649ab0-0b29-48e2-b8e0-0bb943c0060d
Bianca Cunha,novaesana-sophia@uol.com.br,49,,6133.0,821-R,False,36fcad1f-27ba-4071-ac29-1e8fa0fc5936
Letícia Da Luz,da-luzvitor-hugo@lima.org,,2007-03-01,929.32,755-G,True,321a630c-082f-4dbe-affb-af340879add3
Brenda Fogaça,silveiranina@barros.org,,1998-05-11,893.19,288-T,False,832d3bb9-6491-4574-b642-5e42f4637b5b
Luiza Porto,vbarbosa@hotmail.com,,1977-04-06,29187.0,,False,5984340b-0d30-4937-9ad4-e715b2809224
Thales Cunha,cavalcantigustavo-henrique@ig.com.br,,1997-06-22,96597.0,,,6fed052f-0da9-4c69-b693-3da210b1b313
Valentina Azevedo,ualves@yahoo.com.br,,1979-04-28,239.86,,True,6629b052-075d-416e-8693-42ebe43c1081
Augusto Nunes,rochabryan@monteiro.com,22,1981-08-02,8348.0,,True,8e64198d-4dfa-4dcf-a645-c6f4f2f66cf3
Natália Castro,joanacorreia@da.br,43,,50553.0,162,False,6b4d29ac-2abb-4ae4-975e-66d6b23edef4
Luiz Gustavo Ferreira,portomaria-fernanda@da.br,18,,518.0,,False,61a41417-7a82-488a-b14c-cfc38a4e2d51
Raquel Silva,da-costaguilherme@carvalho.com,,2004-06-02,31798.0,449-U,True,5e7d8719-c22b-44e6-b79c-7fb64db71b5e
Calebe Campos,fgoncalves@bol.com.br,,2004-01-20,197817.0,,False,c4dd7c39-1024-411e-9774-c42a2dba4162
Pedro Henrique Araújo,pietracorreia@bol.com.br,,2017-11-04,506228.0,,,490bd3bd-7293-444b-8ef2-4459947c855b
Breno Ferreira,oliveirajuliana@barbosa.com,,,31043.0,,True,3a51ac31-b9f3-42d3-b792-119c63d3a780
Daniel Pereira,cardosoana-vitoria@silva.br,60,1939-07-10,61286.0,,False,aaea6be6-2ba2-4a73-be8f-7691ad749d39
Danilo Barbosa,vianadaniel@uol.com.br,,1980-11-14,23.47,968-R,False,9cf78395-dcd4-4378-b203-a0809b5a48e5
Heloísa Dias,isaacrocha@yahoo.com.br,,,90387.0,,True,3971dcfe-5053-477c-afd4-ba2ae2a23718
Rafaela Da Rocha,heitor77@bol.com.br,,1994-08-08,80375.0,873,True,30b90ff0-6ea8-43b4-9f3a-00ee2205e81b
Davi Luiz Nogueira,almeidadiogo@bol.com.br,,,287.86,,True,54bf8c22-58e1-4c7b-aab9-fd5709fad2a6
Manuela Cunha,raulda-conceicao@uol.com.br,,,405.12,,False,05c1771f-68a4-482a-93e2-990a8231ba21
Catarina Melo,matheuscaldeira@moreira.br,,,65987.0,536,False,8e6cb7b1-ee26-4f84-ab1f-91c647d37a2d
Daniel Aragão,mazevedo@bol.com.br,,,442.78,699,False,228a75fb-36c5-4191-afab-b691ae3fdc4f
João Miguel Costela,augusto99@caldeira.net,,1973-08-13,95343.0,,False,98646cbb-2c56-4ba6-979d-9ca3d48d6d6b
Vitória Da Rocha,cardosobreno@moura.com,,1988-01-15,583094.0,,False,1a9f44d2-3664-4cc8-bb4b-fd19d494fbb8
Gustavo Henrique Oliveira,ribeirobruno@melo.com,,2000-11-13,864774.0,,True,ba27c3a0-4528-4c43-b0b8-d92870b4a438
Lívia Fogaça,rodrigoaragao@caldeira.com,,2012-07-02,343194.0,,False,736e68a8-1a09-43e3-99ff-4e38d9704a55
Luiz Felipe Da Costa,silvafernanda@vieira.com,,2006-01-18,58028.0,632,True,b2b440d8-cdbc-4385-a355-41edae173675
Diego Jesus,sarah85@barros.net,,1981-07-22,94413.0,984,False,bad4e8ef-3032-4c35-8f2a-73f2c51866e7
Ryan Pires,portocecilia@da.com,57,1993-05-12,762541.0,,False,11025651-ecf1-4bff-bfd5-f7c830cc0e9e
Kamilly Da Mota,ida-paz@goncalves.com,25,2002-09-12,87.64,,False,e215ea30-2438-4ac1-b283-afbd3afa8d10
Sofia Ribeiro,aribeiro@cunha.br,,1997-01-25,353.28,694-N,True,7da11cd0-f690-4a23-a0b5-e56be93adecf
Paulo Caldeira,souzapietro@lopes.net,,1970-07-31,356.88,,True,509e29fc-c388-4c71-856c-b6f61c322f79
Mariane Pereira,gsales@campos.org,,2000-07-19,431718.0,684,False,ecc958f3-1e30-4b93-8ac3-080402528c0f
Maria Clara Gonçalves,yagoramos@jesus.com,,1988-10-22,422832.0,511,True,b9e0cea3-bdb9-4d02-b0f2-1d1630a295ce
Renan Cunha,cda-mata@da.br,,1985-11-13,479.12,245,True,fddbf681-ad51-4c06-8ebe-3f03f155b8d0
Elisa Dias,udias@rodrigues.com,62,1998-04-12,56796.0,404,True,9fb0d7f4-326f-4a0c-951a-16c3f692bfbe
Fernanda Rocha,da-rochavitor@freitas.br,,,760.14,400-I,True,28edd249-4ec1-405c-8573-05dcbd979292
Raquel Araújo,lda-costa@alves.net,,,6029.0,,False,ab8bd50c-2ed8-4a1a-b060-32e705b7c797
Stephany Da Mata,danilo01@da.br,,1993-11-13,809.9,,False,99bc09a6-f06c-4f70-bdeb-ef7bf0088fd8
Isaac Rezende,ramosesther@gmail.com,,2005-07-25,29052.0,,False,bf2ac1c5-088c-417e-8d56-14830a384ba5
Davi Lucas Da Cruz,julia52@yahoo.com.br,60,,637.52,314,True,478281e4-8463-4008-a898-b2c20da4d4af
Levi Alves,gsilva@freitas.org,53,,431.83,,False,07b886d9-6ccc-4d45-adb6-adc270f915b5
Leonardo Correia,xda-rocha@campos.com,,,404759.0,,False,42e05876-591e-4dbf-b459-eec7754dfcdc
Isabelly Nunes,joana60@da.com,,,411249.0,734-E,True,88e77de8-5670-4edc-afbb-5548f8a8a00c
Melissa Rodrigues,monteirodanilo@hotmail.com,58,,77291.0,545,True,1c7414f0-a8b6-46f4-aa39-d672a0f8e42d
Lívia Gomes,ribeiromaite@gmail.com,,,797653.0,732-A,True,4c76aa87-4d1b-4ec8-a3ed-6a5483e5bc4b
Luiz Felipe Nogueira,castrobenicio@araujo.br,,1970-02-17,35776.0,892-D,True,6a499f8a-fcc8-4fd6-a40b-a0d37bf6e438
Alice Silva,ian50@nunes.com,,1996-11-10,378.0,523-I,False,ba7093e8-1343-47c1-b650-c7ae23b6f425
Pedro Miguel Silveira,rezendepietro@rocha.br,,2022-04-26,30598.0,201-A,True,cb7cddb5-5b62-40c8-9537-b183e2f6d210
João Guilherme Ramos,mnovaes@duarte.br,47,2020-08-17,6735.0,,True,06e227d4-22b0-4674-8c40-ea3cc0830a44
Laís Souza,oliveiraluiz-fernando@alves.net,20,1968-05-01,162735.0,,True,6384ad89-a60a-4e00-bd75-2fe53c922d88
Fernanda Peixoto,rodrigoaraujo@ferreira.com,,1991-09-25,60194.0,,True,7f5efb1c-e70d-4853-aea5-bb855f0feea6
Cauê Silveira,barbaracostela@freitas.com,,,637925.0,567,True,253a025a-795d-41a2-9709-d1d3047739db
Davi Silva,scavalcanti@gmail.com,55,2011-02-01,22795.0,719-J,False,02c5746b-8acd-412d-a17e-caad12bb1771
Mariane Barbosa,cavalcantidaniela@correia.br,,,87559.0,843,True,98c421e7-12df-42a5-a795-025625f206dc
Clara Peixoto,vvieira@almeida.com,,,81842.0,,True,e920329e-7eaa-40c3-9fc1-9857b40547dd
Clarice Pereira,joao-guilherme25@lima.com,,1997-09-29,218112.0,863-N,True,51c6b881-fabf-4813-8f92-6bea6c3eefa2
Sarah Oliveira,maysa18@bol.com.br,,2019-07-06,65371.0,,True,3bcf574a-5bdb-4b80-8fbd-85d58084c394
Larissa Da Mata,joao-guilherme04@ig.com.br,62,1991-04-03,449.47,,True,8b1d075d-ed23-4c97-be17-cfc1c615a8c8
Alexandre Oliveira,"E-mail ""email_invalido@.com"" inválido",37,1971-03-09,304.72,342,True,fe82f486-16b4-4953-a790-f00af0c3ff0b
Rebeca Rezende,lararocha@castro.com,,2019-08-10,39294.0,,False,761c3de8-4eb3-49da-b63f-f3342cad6462
Miguel Peixoto,"E-mail ""email_invalido@.com"" inválido",,,719.3,,True,6132c728-42fc-4c04-86d3-bf995617525a
Vitor Araújo,valentinarocha@uol.com.br,,,295565.0,412-C,True,1a9727cf-7adb-4d49-8ca4-97c7c185cf2e
Renan Campos,santoselisa@uol.com.br,,,963.76,,True,56259825-e947-4054-8cf2-675f875f3220
Mariane Da Rosa,ana-luiza67@hotmail.com,51,1973-04-26,438.66,,False,f6d0e7b6-b1cb-4d38-a4a9-0f378ce17ff7
Antônio Alves,calebe42@das.br,66,,12464.0,,True,0b0ccdd4-2fba-4d55-a3d6-91eaa8fff897
Pietra Viana,antonioda-mata@nogueira.com,58,1955-08-28,5318.0,,False,f2281b56-54e2-44ea-9213-ad22db7b83f1
Eloah Ramos,"E-mail ""email_invalido@.com"" inválido",,1945-06-19,22978.0,,True,656d1483-ae7c-42ff-91d2-07b69424a38d
Bryan Pires,agathada-conceicao@yahoo.com.br,41,1999-07-19,500242.0,,False,d6d65c19-5bd5-4bf3-a02f-9997df2886d7
Maria Cecília Da Cruz,bruna25@martins.com,,1979-04-16,23393.0,,,6e15c56a-07b1-4e0c-8204-4c002ccd5eac
Isabelly Castro,cardosojoao@yahoo.com.br,47,1964-11-19,757563.0,652,True,46f8582c-26f0-429d-b15e-b1830c569e2c
Renan Rocha,teixeiraraul@gmail.com,64,2017-03-05,21796.0,317,False,5d868bf0-8b05-453c-b053-28f640bbe9a4
Alana Gonçalves,maria-luizagoncalves@gomes.br,,1961-09-16,63382.0,197,False,b7b4324c-d4f7-4305-a423-dd63cc9b0107
Agatha Viana,pmartins@novaes.com,27,,708.74,,True,a22f5042-fa6f-4085-be61-0f216425b508
Fernando Gonçalves,portomarcelo@teixeira.com,23,,261746.0,,False,6d8c3f7b-d22e-4cef-9fa7-2d24dc969edc
Giovanna Ramos,da-motaana-julia@hotmail.com,,,448.97,149,True,420e2054-08f4-49c5-b93a-85c09e5ea4ca
Ana Julia Barbosa,salesevelyn@yahoo.com.br,,,802.5,686-B,True,34e94c6f-4c4a-4f49-bd52-6e5125013d23
Sophie Lopes,framos@ig.com.br,,1962-03-09,38854.0,585,False,ded03b99-9461-4ab3-aa84-31767622d246
Milena Carvalho,cunhapietra@moreira.com,45,2020-09-21,72701.0,,True,aaa6709a-5e42-4fcc-9056-0d808bae39cf
Calebe Duarte,zda-conceicao@ig.com.br,45,1972-05-15,18363.0,,False,22161f6c-ea0a-4bf5-a7e6-e124aee3e323
Cecília Azevedo,henrique75@ig.com.br,45,,155192.0,105-O,True,9cff91f3-e9b5-4064-99b1-baa5905e9345
Luiz Miguel Melo,xsilveira@da.com,,2010-01-01,200.49,707,False,085e1817-9b46-42e9-923b-0fd690cc740d
Ana Vitória Alves,"E-mail ""email_invalido@.com"" inválido",,,788194.0,,True,e92d7885-07fc-40da-9d30-dbf7735d28db
Milena Cunha,mmartins@monteiro.org,,1937-04-09,31248.0,,True,8fe2b10c-f02a-4c90-af64-3931e8848f2f
Anthony Das Neves,vcardoso@viana.br,66,,911048.0,,True,da5689f6-3475-45fd-ba05-9f46ee979b84
João Felipe Cunha,camila27@nascimento.br,,1991-04-27,7213.0,,False,fa2bb5aa-323c-4e99-85b7-859a8c1e7b90
Pietra Moreira,yrocha@souza.br,25,1996-01-17,98051.0,540,True,3ae7bb91-1111-4549-b4dd-250b55c5d01c
Bruna Viana,calebecampos@da.br,,,76630.0,828-P,False,2c97a5ca-5910-4d7a-b9e6-d16c2da60100
Lucca Porto,epereira@bol.com.br,,1974-08-04,92.42,,False,f0ed38aa-35f0-46df-a207-0fee396ee1b5
Emanuelly Caldeira,gustavo-henrique91@azevedo.com,67,1982-10-08,5449.0,,True,1fef82d8-880b-4b59-b837-8f340ded5808
João Pedro Fogaça,guilherme53@bol.com.br,29,1970-06-21,110798.0,868,True,5236dc17-cf38-4468-b2db-0b60d1963236
Bárbara Porto,moreiravalentina@aragao.net,29,1994-09-27,611.18,,False,e0e7e76e-123e-4b0b-93b2-89d5698be184
Eloah Nogueira,beatriz42@gmail.com,54,,323149.0,,True,ba49e5e2-8275-4eb4-990a-59f0bce93ba3
Luiz Miguel Cunha,lda-mota@cavalcanti.com,,1967-04-07,766446.0,,False,d801a21d-5fb8-4836-8bd6-ac8e4966869f
Raul Lopes,"E-mail ""email_invalido@.com"" inválido",21,1986-12-31,75193.0,683-L,True,4ec328f6-f43a-4619-90f2-a8d44d98603c
Rebeca Da Cunha,noliveira@yahoo.com.br,,1957-01-24,645831.0,,True,734a3230-2129-426c-b58e-4a9b298e3284
Rafael Moreira,cavalcantifernanda@caldeira.br,,,95663.0,,False,add56f42-6767-4824-b077-53fd37f48d5d
Kamilly Gonçalves,monteirosophie@sales.org,,1992-10-11,79516.0,143-Q,,e122548c-8df8-4975-bb57-2c746fb8fb7d
Stephany Alves,upereira@ribeiro.com,,1983-03-04,88145.0,,True,254db247-40d5-4ffe-bd2b-7ffe047622bc
Maysa Cardoso,pcavalcanti@yahoo.com.br,33,1935-11-18,366.18,,False,5cb062c9-42a8-4740-aa23-020f291b6482
Calebe Azevedo,lucasnascimento@cunha.org,,1964-03-23,741.84,,False,4fb0489d-b509-4b7c-9dc8-d78e5368f3eb
Mariane Gomes,araujopedro@carvalho.com,,1943-03-21,530.58,,False,a674c7a7-40f3-4da4-8a3c-8bfe558ad0d2
Luiz Gustavo Aragão,ijesus@uol.com.br,32,,93575.0,263-U,True,b9780ac3-ed37-4c5e-be30-3e03eac0608d
Renan Vieira,beatrizgomes@hotmail.com,,1969-02-14,165.75,,True,c1f46926-cc56-4f4b-9167-ca5abe89a2b0
Lucas Vieira,lopesluiza@ig.com.br,,,59156.0,249,False,67af392a-cfb7-4ba5-a1d1-5144dab2dca6
Nicole Campos,fcarvalho@cardoso.com,,,292277.0,,False,964060dc-9d8c-4e97-a8bc-d89fd63e5998
Joaquim Da Rocha,fda-mata@hotmail.com,,2023-09-07,782759.0,284-F,False,003e8e84-ee37-49d8-8afb-f9448e76f2c6
João Pedro Campos,emanuellacardoso@gmail.com,,1995-01-09,32385.0,656,False,57d69b87-2909-4e91-8c71-e850c1d7be89
Maria Fernanda Da Paz,tpinto@novaes.br,,,62155.0,902,True,43b85f0c-2255-449f-a11e-81ad0ce038a2
Maria Cecília Duarte,ana-carolina14@gmail.com,,,771081.0,,False,edf51a57-3c52-455b-b526-dbf562f0689d
Lívia Dias,vcostela@souza.br,,1985-08-03,885911.0,,False,197bff4c-dfbd-4994-b3dd-5db401dbdd82
